id,ticket_id,priority,status,category,subject,description,created_date,resolved_date,assigned_to,created_at
747,TCK-00747,Low,In Progress,Access,Access issue #747,Access ticket with low priority; currently in progress.,2024-01-18,,judy.chen,2024-01-18 15:09:24
748,TCK-00748,High,Resolved,Security,Security issue #748,Security ticket with high priority; currently resolved.,2024-06-12,2024-06-30,bob.jones,2024-06-12 13:23:14
749,TCK-00749,Medium,In Progress,Other,Other issue #749,Other ticket with medium priority; currently in progress.,2024-06-08,,heidi.ng,2024-06-08 08:54:29
750,TCK-00750,High,In Progress,Security,Security issue #750,Security ticket with high priority; currently in progress.,2024-03-10,,bob.jones,2024-03-10 08:33:14
751,TCK-00751,High,Open,Other,Other issue #751,Other ticket with high priority; currently open.,2024-10-30,,ivan.ali,2024-10-30 08:10:54
752,TCK-00752,Critical,Resolved,Hardware,Hardware issue #752,Hardware ticket with critical priority; currently resolved.,2024-02-28,2024-02-28,diana.lee,2024-02-28 15:36:57
753,TCK-00753,Critical,Resolved,Access,Access issue #753,Access ticket with critical priority; currently resolved.,2024-08-18,2024-09-15,diana.lee,2024-08-18 08:14:42
754,TCK-00754,Medium,In Progress,Hardware,Hardware issue #754,Hardware ticket with medium priority; currently in progress.,2024-07-30,,charlie.khan,2024-07-30 13:13:12
755,TCK-00755,Critical,In Progress,Software,Software issue #755,Software ticket with critical priority; currently in progress.,2024-07-02,,grace.patel,2024-07-02 16:36:08
756,TCK-00756,Medium,In Progress,Network,Network issue #756,Network ticket with medium priority; currently in progress.,2024-11-01,,eve.owens,2024-11-01 08:50:05
757,TCK-00757,High,Resolved,Access,Access issue #757,Access ticket with high priority; currently resolved.,2024-12-27,2025-01-19,grace.patel,2024-12-27 18:56:07
758,TCK-00758,High,Open,Security,Security issue #758,Security ticket with high priority; currently open.,2024-07-15,,charlie.khan,2024-07-15 11:56:20
759,TCK-00759,Medium,In Progress,Security,Security issue #759,Security ticket with medium priority; currently in progress.,2024-02-06,,ivan.ali,2024-02-06 14:54:53
760,TCK-00760,Low,In Progress,Access,Access issue #760,Access ticket with low priority; currently in progress.,2024-06-02,,judy.chen,2024-06-02 11:49:03
761,TCK-00761,High,Closed,Security,Security issue #761,Security ticket with high priority; currently closed.,2024-09-18,2024-09-18,grace.patel,2024-09-18 14:54:15
762,TCK-00762,Medium,Open,Access,Access issue #762,Access ticket with medium priority; currently open.,2024-02-23,,judy.chen,2024-02-23 09:08:53
763,TCK-00763,Low,Resolved,Other,Other issue #763,Other ticket with low priority; currently resolved.,2024-07-02,2024-07-11,charlie.khan,2024-07-02 18:49:15
764,TCK-00764,Medium,Closed,Hardware,Hardware issue #764,Hardware ticket with medium priority; currently closed.,2024-03-16,2024-04-05,frank.wong,2024-03-16 10:01:17
765,TCK-00765,Critical,Open,Security,Security issue #765,Security ticket with critical priority; currently open.,2024-10-26,,bob.jones,2024-10-26 14:36:13
766,TCK-00766,High,In Progress,Network,Network issue #766,Network ticket with high priority; currently in progress.,2024-07-04,,charlie.khan,2024-07-04 14:33:15
767,TCK-00767,High,In Progress,Hardware,Hardware issue #767,Hardware ticket with high priority; currently in progress.,2024-01-16,,ivan.ali,2024-01-16 11:55:11
768,TCK-00768,Medium,Resolved,Other,Other issue #768,Other ticket with medium priority; currently resolved.,2024-10-25,2024-11-14,charlie.khan,2024-10-25 10:16:48
769,TCK-00769,Medium,Closed,Software,Software issue #769,Software ticket with medium priority; currently closed.,2024-01-01,2024-01-11,diana.lee,2024-01-01 13:37:38
770,TCK-00770,High,Resolved,Network,Network issue #770,Network ticket with high priority; currently resolved.,2024-04-07,2024-04-11,grace.patel,2024-04-07 15:39:53
771,TCK-00771,Medium,Open,Hardware,Hardware issue #771,Hardware ticket with medium priority; currently open.,2024-03-08,,judy.chen,2024-03-08 10:34:49
772,TCK-00772,High,Closed,Other,Other issue #772,Other ticket with high priority; currently closed.,2024-01-24,2024-01-25,charlie.khan,2024-01-24 16:07:22
773,TCK-00773,Low,Closed,Access,Access issue #773,Access ticket with low priority; currently closed.,2024-07-07,2024-07-09,ivan.ali,2024-07-07 11:33:32
774,TCK-00774,Medium,Closed,Access,Access issue #774,Access ticket with medium priority; currently closed.,2024-01-17,2024-02-14,judy.chen,2024-01-17 08:38:07
775,TCK-00775,Low,Resolved,Access,Access issue #775,Access ticket with low priority; currently resolved.,2024-02-13,2024-02-26,charlie.khan,2024-02-13 11:30:33
776,TCK-00776,Medium,Open,Other,Other issue #776,Other ticket with medium priority; currently open.,2024-04-19,,alice.smith,2024-04-19 14:09:30
777,TCK-00777,High,Open,Hardware,Hardware issue #777,Hardware ticket with high priority; currently open.,2024-05-19,,eve.owens,2024-05-19 14:36:58
778,TCK-00778,Medium,In Progress,Access,Access issue #778,Access ticket with medium priority; currently in progress.,2024-07-02,,bob.jones,2024-07-02 15:07:49
779,TCK-00779,High,Closed,Other,Other issue #779,Other ticket with high priority; currently closed.,2024-10-08,2024-10-12,heidi.ng,2024-10-08 08:26:14
780,TCK-00780,Critical,Resolved,Security,Security issue #780,Security ticket with critical priority; currently resolved.,2024-08-28,2024-08-28,alice.smith,2024-08-28 09:03:53
781,TCK-00781,Medium,On Hold,Security,Security issue #781,Security ticket with medium priority; currently on hold.,2024-07-28,,grace.patel,2024-07-28 11:39:24
782,TCK-00782,Medium,Open,Hardware,Hardware issue #782,Hardware ticket with medium priority; currently open.,2024-03-22,,eve.owens,2024-03-22 08:03:39
783,TCK-00783,High,In Progress,Software,Software issue #783,Software ticket with high priority; currently in progress.,2024-10-15,,frank.wong,2024-10-15 09:57:53
784,TCK-00784,Low,On Hold,Access,Access issue #784,Access ticket with low priority; currently on hold.,2024-05-14,,grace.patel,2024-05-14 14:41:23
785,TCK-00785,High,In Progress,Hardware,Hardware issue #785,Hardware ticket with high priority; currently in progress.,2024-08-23,,ivan.ali,2024-08-23 10:31:31
786,TCK-00786,High,In Progress,Network,Network issue #786,Network ticket with high priority; currently in progress.,2024-03-29,,eve.owens,2024-03-29 08:04:52
787,TCK-00787,High,Resolved,Hardware,Hardware issue #787,Hardware ticket with high priority; currently resolved.,2024-11-17,2024-11-17,ivan.ali,2024-11-17 14:46:51
788,TCK-00788,High,In Progress,Hardware,Hardware issue #788,Hardware ticket with high priority; currently in progress.,2024-05-08,,alice.smith,2024-05-08 16:53:58
789,TCK-00789,Low,Closed,Hardware,Hardware issue #789,Hardware ticket with low priority; currently closed.,2024-02-09,2024-03-05,judy.chen,2024-02-09 10:18:10
790,TCK-00790,High,On Hold,Software,Software issue #790,Software ticket with high priority; currently on hold.,2024-10-11,,judy.chen,2024-10-11 11:56:55
791,TCK-00791,High,On Hold,Access,Access issue #791,Access ticket with high priority; currently on hold.,2024-09-09,,eve.owens,2024-09-09 15:18:55
792,TCK-00792,Medium,Closed,Security,Security issue #792,Security ticket with medium priority; currently closed.,2024-12-13,2024-12-18,alice.smith,2024-12-13 18:28:07
793,TCK-00793,High,In Progress,Network,Network issue #793,Network ticket with high priority; currently in progress.,2024-01-10,,frank.wong,2024-01-10 11:28:21
794,TCK-00794,Low,Closed,Software,Software issue #794,Software ticket with low priority; currently closed.,2024-12-25,2024-12-30,frank.wong,2024-12-25 13:52:19
795,TCK-00795,Low,Resolved,Software,Software issue #795,Software ticket with low priority; currently resolved.,2024-02-14,2024-03-08,bob.jones,2024-02-14 08:37:29
796,TCK-00796,High,In Progress,Software,Software issue #796,Software ticket with high priority; currently in progress.,2024-01-29,,grace.patel,2024-01-29 10:44:58
797,TCK-00797,Medium,Resolved,Hardware,Hardware issue #797,Hardware ticket with medium priority; currently resolved.,2024-09-01,2024-09-14,judy.chen,2024-09-01 14:19:16
798,TCK-00798,Low,Resolved,Software,Software issue #798,Software ticket with low priority; currently resolved.,2024-01-15,2024-02-03,alice.smith,2024-01-15 16:28:30
799,TCK-00799,Medium,Resolved,Security,Security issue #799,Security ticket with medium priority; currently resolved.,2024-08-09,2024-08-10,heidi.ng,2024-08-09 18:41:28
800,TCK-00800,High,Resolved,Network,Network issue #800,Network ticket with high priority; currently resolved.,2024-08-19,2024-08-27,heidi.ng,2024-08-19 12:51:48
801,TCK-00801,Critical,On Hold,Hardware,Hardware issue #801,Hardware ticket with critical priority; currently on hold.,2024-08-25,,charlie.khan,2024-08-25 17:33:31
802,TCK-00802,Medium,Resolved,Network,Network issue #802,Network ticket with medium priority; currently resolved.,2024-06-30,2024-07-27,alice.smith,2024-06-30 08:21:28
803,TCK-00803,Medium,In Progress,Network,Network issue #803,Network ticket with medium priority; currently in progress.,2024-05-06,,frank.wong,2024-05-06 17:04:39
804,TCK-00804,Medium,Resolved,Network,Network issue #804,Network ticket with medium priority; currently resolved.,2024-07-21,2024-08-19,grace.patel,2024-07-21 12:50:34
805,TCK-00805,Medium,Open,Other,Other issue #805,Other ticket with medium priority; currently open.,2024-10-04,,,2024-10-04 16:07:58
806,TCK-00806,High,In Progress,Software,Software issue #806,Software ticket with high priority; currently in progress.,2024-04-04,,frank.wong,2024-04-04 16:20:38
807,TCK-00807,Low,Resolved,Access,Access issue #807,Access ticket with low priority; currently resolved.,2024-09-26,2024-10-02,heidi.ng,2024-09-26 12:17:12
808,TCK-00808,Medium,Closed,Other,Other issue #808,Other ticket with medium priority; currently closed.,2024-06-09,2024-07-09,ivan.ali,2024-06-09 09:32:54
809,TCK-00809,High,Resolved,Network,Network issue #809,Network ticket with high priority; currently resolved.,2024-04-25,2024-05-13,grace.patel,2024-04-25 09:28:53
810,TCK-00810,Low,Resolved,Software,Software issue #810,Software ticket with low priority; currently resolved.,2024-04-22,2024-04-28,frank.wong,2024-04-22 08:52:17
811,TCK-00811,Low,Resolved,Network,Network issue #811,Network ticket with low priority; currently resolved.,2024-06-08,2024-07-08,alice.smith,2024-06-08 15:57:19
812,TCK-00812,Medium,In Progress,Software,Software issue #812,Software ticket with medium priority; currently in progress.,2024-01-01,,frank.wong,2024-01-01 10:31:04
813,TCK-00813,High,Open,Software,Software issue #813,Software ticket with high priority; currently open.,2024-11-05,,eve.owens,2024-11-05 13:05:58
814,TCK-00814,Low,Open,Network,Network issue #814,Network ticket with low priority; currently open.,2024-09-29,,heidi.ng,2024-09-29 16:58:38
815,TCK-00815,Medium,Closed,Network,Network issue #815,Network ticket with medium priority; currently closed.,2024-11-26,2024-12-09,charlie.khan,2024-11-26 10:24:44
816,TCK-00816,Medium,Resolved,Hardware,Hardware issue #816,Hardware ticket with medium priority; currently resolved.,2024-11-01,2024-11-28,alice.smith,2024-11-01 10:22:44
817,TCK-00817,High,Resolved,Security,Security issue #817,Security ticket with high priority; currently resolved.,2024-03-05,2024-03-29,bob.jones,2024-03-05 18:29:31
818,TCK-00818,High,Resolved,Network,Network issue #818,Network ticket with high priority; currently resolved.,2024-01-12,2024-01-23,bob.jones,2024-01-12 12:03:17
819,TCK-00819,Medium,Resolved,Hardware,Hardware issue #819,Hardware ticket with medium priority; currently resolved.,2024-11-18,2024-11-21,judy.chen,2024-11-18 12:59:30
820,TCK-00820,Medium,Open,Access,Access issue #820,Access ticket with medium priority; currently open.,2024-05-04,,alice.smith,2024-05-04 08:25:19
821,TCK-00821,Medium,Open,Hardware,Hardware issue #821,Hardware ticket with medium priority; currently open.,2024-09-22,,alice.smith,2024-09-22 09:42:18
822,TCK-00822,High,Resolved,Software,Software issue #822,Software ticket with high priority; currently resolved.,2024-01-01,2024-01-04,eve.owens,2024-01-01 18:48:45
823,TCK-00823,High,Open,Other,Other issue #823,Other ticket with high priority; currently open.,2024-09-09,,eve.owens,2024-09-09 13:18:22
824,TCK-00824,Medium,Resolved,Access,Access issue #824,Access ticket with medium priority; currently resolved.,2024-07-17,2024-08-01,alice.smith,2024-07-17 15:22:31
825,TCK-00825,Medium,In Progress,Other,Other issue #825,Other ticket with medium priority; currently in progress.,2024-03-19,,frank.wong,2024-03-19 17:25:01
826,TCK-00826,Medium,In Progress,Access,Access issue #826,Access ticket with medium priority; currently in progress.,2024-02-19,,charlie.khan,2024-02-19 15:47:03
827,TCK-00827,Low,Open,Other,Other issue #827,Other ticket with low priority; currently open.,2024-12-11,,,2024-12-11 15:42:03
828,TCK-00828,High,Resolved,Security,Security issue #828,Security ticket with high priority; currently resolved.,2024-10-15,2024-10-24,frank.wong,2024-10-15 12:46:04
829,TCK-00829,Medium,Closed,Hardware,Hardware issue #829,Hardware ticket with medium priority; currently closed.,2024-08-01,2024-08-02,charlie.khan,2024-08-01 10:42:48
830,TCK-00830,High,Resolved,Security,Security issue #830,Security ticket with high priority; currently resolved.,2024-10-10,2024-10-21,alice.smith,2024-10-10 17:55:14
831,TCK-00831,Medium,Open,Access,Access issue #831,Access ticket with medium priority; currently open.,2024-04-18,,diana.lee,2024-04-18 15:13:11
832,TCK-00832,High,Resolved,Network,Network issue #832,Network ticket with high priority; currently resolved.,2024-09-21,2024-10-07,alice.smith,2024-09-21 10:19:32
833,TCK-00833,Medium,Open,Software,Software issue #833,Software ticket with medium priority; currently open.,2024-09-30,,,2024-09-30 15:44:30
834,TCK-00834,Medium,In Progress,Software,Software issue #834,Software ticket with medium priority; currently in progress.,2024-12-30,,alice.smith,2024-12-30 12:43:13
835,TCK-00835,Medium,Closed,Access,Access issue #835,Access ticket with medium priority; currently closed.,2024-10-18,2024-10-30,eve.owens,2024-10-18 14:11:35
836,TCK-00836,Medium,In Progress,Other,Other issue #836,Other ticket with medium priority; currently in progress.,2024-12-10,,eve.owens,2024-12-10 12:43:59
837,TCK-00837,Critical,Closed,Network,Network issue #837,Network ticket with critical priority; currently closed.,2024-10-14,2024-10-29,frank.wong,2024-10-14 11:58:38
838,TCK-00838,Critical,Open,Access,Access issue #838,Access ticket with critical priority; currently open.,2024-11-08,,ivan.ali,2024-11-08 15:30:02
839,TCK-00839,Critical,Resolved,Security,Security issue #839,Security ticket with critical priority; currently resolved.,2024-06-23,2024-07-10,eve.owens,2024-06-23 11:43:00
840,TCK-00840,Medium,Open,Access,Access issue #840,Access ticket with medium priority; currently open.,2024-04-22,,charlie.khan,2024-04-22 13:05:34
841,TCK-00841,Low,Resolved,Software,Software issue #841,Software ticket with low priority; currently resolved.,2024-04-09,2024-04-22,judy.chen,2024-04-09 15:43:57
842,TCK-00842,High,Closed,Other,Other issue #842,Other ticket with high priority; currently closed.,2024-06-16,2024-06-29,judy.chen,2024-06-16 16:23:57
843,TCK-00843,Medium,Open,Network,Network issue #843,Network ticket with medium priority; currently open.,2024-11-01,,,2024-11-01 16:11:17
844,TCK-00844,Low,Open,Hardware,Hardware issue #844,Hardware ticket with low priority; currently open.,2024-06-25,,,2024-06-25 11:28:53
845,TCK-00845,Medium,Closed,Other,Other issue #845,Other ticket with medium priority; currently closed.,2024-06-13,2024-07-04,frank.wong,2024-06-13 13:53:08
846,TCK-00846,Medium,In Progress,Network,Network issue #846,Network ticket with medium priority; currently in progress.,2024-06-21,,frank.wong,2024-06-21 15:59:05
847,TCK-00847,High,Closed,Security,Security issue #847,Security ticket with high priority; currently closed.,2024-01-29,2024-02-16,heidi.ng,2024-01-29 16:41:02
848,TCK-00848,Medium,Open,Other,Other issue #848,Other ticket with medium priority; currently open.,2024-11-25,,,2024-11-25 11:48:48
849,TCK-00849,Low,Closed,Software,Software issue #849,Software ticket with low priority; currently closed.,2024-09-16,2024-10-10,judy.chen,2024-09-16 18:17:04
850,TCK-00850,Medium,In Progress,Access,Access issue #850,Access ticket with medium priority; currently in progress.,2024-05-22,,ivan.ali,2024-05-22 11:35:50
851,TCK-00851,Medium,In Progress,Software,Software issue #851,Software ticket with medium priority; currently in progress.,2024-03-08,,heidi.ng,2024-03-08 09:08:53
852,TCK-00852,Medium,Closed,Software,Software issue #852,Software ticket with medium priority; currently closed.,2024-08-03,2024-08-17,grace.patel,2024-08-03 16:52:40
853,TCK-00853,Medium,Resolved,Network,Network issue #853,Network ticket with medium priority; currently resolved.,2024-03-24,2024-04-18,grace.patel,2024-03-24 11:29:13
854,TCK-00854,Medium,On Hold,Software,Software issue #854,Software ticket with medium priority; currently on hold.,2024-12-26,,eve.owens,2024-12-26 08:47:30
855,TCK-00855,Medium,Resolved,Network,Network issue #855,Network ticket with medium priority; currently resolved.,2024-03-14,2024-04-08,eve.owens,2024-03-14 10:10:14
856,TCK-00856,Low,Resolved,Software,Software issue #856,Software ticket with low priority; currently resolved.,2024-05-13,2024-05-16,charlie.khan,2024-05-13 09:55:19
857,TCK-00857,Medium,Resolved,Hardware,Hardware issue #857,Hardware ticket with medium priority; currently resolved.,2024-05-09,2024-05-18,judy.chen,2024-05-09 13:00:40
858,TCK-00858,High,In Progress,Software,Software issue #858,Software ticket with high priority; currently in progress.,2024-07-09,,diana.lee,2024-07-09 16:14:25
859,TCK-00859,High,Resolved,Other,Other issue #859,Other ticket with high priority; currently resolved.,2024-04-20,2024-05-10,grace.patel,2024-04-20 09:45:08
860,TCK-00860,High,Resolved,Software,Software issue #860,Software ticket with high priority; currently resolved.,2024-01-01,2024-01-11,alice.smith,2024-01-01 15:42:05
861,TCK-00861,Low,Resolved,Security,Security issue #861,Security ticket with low priority; currently resolved.,2024-09-23,2024-10-04,bob.jones,2024-09-23 15:18:32
862,TCK-00862,Low,Resolved,Access,Access issue #862,Access ticket with low priority; currently resolved.,2024-10-30,2024-11-22,ivan.ali,2024-10-30 12:02:48
863,TCK-00863,Critical,Open,Other,Other issue #863,Other ticket with critical priority; currently open.,2024-07-01,,,2024-07-01 09:08:00
864,TCK-00864,Medium,Closed,Hardware,Hardware issue #864,Hardware ticket with medium priority; currently closed.,2024-02-19,2024-03-06,ivan.ali,2024-02-19 12:45:37
865,TCK-00865,Low,Open,Network,Network issue #865,Network ticket with low priority; currently open.,2024-06-29,,bob.jones,2024-06-29 09:23:40
866,TCK-00866,High,Resolved,Security,Security issue #866,Security ticket with high priority; currently resolved.,2024-05-14,2024-06-06,heidi.ng,2024-05-14 18:06:00
867,TCK-00867,Low,Closed,Hardware,Hardware issue #867,Hardware ticket with low priority; currently closed.,2024-01-24,2024-01-24,alice.smith,2024-01-24 15:05:42
868,TCK-00868,High,Closed,Hardware,Hardware issue #868,Hardware ticket with high priority; currently closed.,2024-08-08,2024-08-08,grace.patel,2024-08-08 14:40:41
869,TCK-00869,Medium,Closed,Security,Security issue #869,Security ticket with medium priority; currently closed.,2024-01-19,2024-01-20,diana.lee,2024-01-19 09:44:01
870,TCK-00870,Medium,Resolved,Network,Network issue #870,Network ticket with medium priority; currently resolved.,2024-01-02,2024-01-21,ivan.ali,2024-01-02 09:45:38
871,TCK-00871,High,Closed,Network,Network issue #871,Network ticket with high priority; currently closed.,2024-11-29,2024-12-23,alice.smith,2024-11-29 14:07:46
872,TCK-00872,Medium,Resolved,Other,Other issue #872,Other ticket with medium priority; currently resolved.,2024-05-08,2024-05-29,heidi.ng,2024-05-08 09:17:21
873,TCK-00873,Low,In Progress,Access,Access issue #873,Access ticket with low priority; currently in progress.,2024-03-17,,bob.jones,2024-03-17 08:16:55
874,TCK-00874,Critical,Resolved,Security,Security issue #874,Security ticket with critical priority; currently resolved.,2024-06-16,2024-06-18,charlie.khan,2024-06-16 14:35:37
875,TCK-00875,Medium,Closed,Hardware,Hardware issue #875,Hardware ticket with medium priority; currently closed.,2024-11-21,2024-12-09,alice.smith,2024-11-21 14:22:43
876,TCK-00876,High,Resolved,Access,Access issue #876,Access ticket with high priority; currently resolved.,2024-02-24,2024-03-22,heidi.ng,2024-02-24 10:49:38
877,TCK-00877,High,Closed,Other,Other issue #877,Other ticket with high priority; currently closed.,2024-11-16,2024-11-18,judy.chen,2024-11-16 10:37:44
878,TCK-00878,Medium,Resolved,Security,Security issue #878,Security ticket with medium priority; currently resolved.,2024-11-16,2024-12-08,frank.wong,2024-11-16 09:53:16
879,TCK-00879,Medium,Open,Network,Network issue #879,Network ticket with medium priority; currently open.,2024-01-06,,bob.jones,2024-01-06 18:38:57
880,TCK-00880,Medium,In Progress,Network,Network issue #880,Network ticket with medium priority; currently in progress.,2024-04-02,,bob.jones,2024-04-02 11:17:31
881,TCK-00881,Low,Closed,Software,Software issue #881,Software ticket with low priority; currently closed.,2024-11-10,2024-12-06,diana.lee,2024-11-10 09:17:21
882,TCK-00882,Medium,In Progress,Hardware,Hardware issue #882,Hardware ticket with medium priority; currently in progress.,2024-08-28,,heidi.ng,2024-08-28 13:27:05
883,TCK-00883,High,On Hold,Other,Other issue #883,Other ticket with high priority; currently on hold.,2024-01-21,,eve.owens,2024-01-21 13:37:46
884,TCK-00884,High,Open,Security,Security issue #884,Security ticket with high priority; currently open.,2024-03-08,,,2024-03-08 18:22:42
885,TCK-00885,Medium,Resolved,Software,Software issue #885,Software ticket with medium priority; currently resolved.,2024-07-26,2024-08-23,ivan.ali,2024-07-26 08:45:04
886,TCK-00886,Critical,Open,Access,Access issue #886,Access ticket with critical priority; currently open.,2024-11-07,,,2024-11-07 15:48:32
887,TCK-00887,Medium,Open,Network,Network issue #887,Network ticket with medium priority; currently open.,2024-06-21,,charlie.khan,2024-06-21 14:24:14
888,TCK-00888,High,Resolved,Access,Access issue #888,Access ticket with high priority; currently resolved.,2024-08-02,2024-08-17,charlie.khan,2024-08-02 10:53:56
889,TCK-00889,Medium,In Progress,Software,Software issue #889,Software ticket with medium priority; currently in progress.,2024-04-24,,bob.jones,2024-04-24 17:55:43
890,TCK-00890,High,In Progress,Network,Network issue #890,Network ticket with high priority; currently in progress.,2024-12-18,,grace.patel,2024-12-18 15:57:10
891,TCK-00891,Medium,Closed,Hardware,Hardware issue #891,Hardware ticket with medium priority; currently closed.,2024-02-25,2024-02-29,diana.lee,2024-02-25 17:16:14
892,TCK-00892,High,Resolved,Other,Other issue #892,Other ticket with high priority; currently resolved.,2024-12-16,2024-12-19,eve.owens,2024-12-16 08:37:38
893,TCK-00893,Low,Closed,Access,Access issue #893,Access ticket with low priority; currently closed.,2024-05-28,2024-06-08,charlie.khan,2024-05-28 11:51:30
894,TCK-00894,Medium,In Progress,Network,Network issue #894,Network ticket with medium priority; currently in progress.,2024-09-21,,grace.patel,2024-09-21 12:35:23
895,TCK-00895,Medium,On Hold,Other,Other issue #895,Other ticket with medium priority; currently on hold.,2024-03-13,,eve.owens,2024-03-13 11:10:13
896,TCK-00896,Medium,Resolved,Software,Software issue #896,Software ticket with medium priority; currently resolved.,2024-01-19,2024-01-24,frank.wong,2024-01-19 13:37:31
897,TCK-00897,Medium,Resolved,Access,Access issue #897,Access ticket with medium priority; currently resolved.,2024-04-22,2024-04-23,ivan.ali,2024-04-22 14:07:15
898,TCK-00898,High,Closed,Hardware,Hardware issue #898,Hardware ticket with high priority; currently closed.,2024-02-28,2024-02-28,diana.lee,2024-02-28 16:48:01
899,TCK-00899,Medium,Closed,Access,Access issue #899,Access ticket with medium priority; currently closed.,2024-09-19,2024-10-11,heidi.ng,2024-09-19 14:28:06
900,TCK-00900,Medium,Open,Hardware,Hardware issue #900,Hardware ticket with medium priority; currently open.,2024-08-09,,alice.smith,2024-08-09 10:24:14
901,TCK-00901,Critical,In Progress,Security,Security issue #901,Security ticket with critical priority; currently in progress.,2024-09-05,,bob.jones,2024-09-05 15:17:45
902,TCK-00902,Medium,In Progress,Access,Access issue #902,Access ticket with medium priority; currently in progress.,2024-03-11,,bob.jones,2024-03-11 17:04:23
903,TCK-00903,High,On Hold,Security,Security issue #903,Security ticket with high priority; currently on hold.,2024-08-10,,alice.smith,2024-08-10 16:52:46
904,TCK-00904,Medium,In Progress,Other,Other issue #904,Other ticket with medium priority; currently in progress.,2024-03-14,,bob.jones,2024-03-14 18:54:56
905,TCK-00905,High,Closed,Hardware,Hardware issue #905,Hardware ticket with high priority; currently closed.,2024-06-11,2024-06-29,alice.smith,2024-06-11 14:22:34
906,TCK-00906,Medium,In Progress,Security,Security issue #906,Security ticket with medium priority; currently in progress.,2024-05-22,,charlie.khan,2024-05-22 09:04:07
907,TCK-00907,Low,In Progress,Access,Access issue #907,Access ticket with low priority; currently in progress.,2024-05-10,,bob.jones,2024-05-10 16:04:08
908,TCK-00908,Critical,Resolved,Security,Security issue #908,Security ticket with critical priority; currently resolved.,2024-01-04,2024-01-20,alice.smith,2024-01-04 08:11:51
909,TCK-00909,Low,Closed,Hardware,Hardware issue #909,Hardware ticket with low priority; currently closed.,2024-07-21,2024-08-20,charlie.khan,2024-07-21 09:33:29
910,TCK-00910,Medium,Resolved,Hardware,Hardware issue #910,Hardware ticket with medium priority; currently resolved.,2024-09-15,2024-09-26,judy.chen,2024-09-15 15:35:06
911,TCK-00911,High,Resolved,Access,Access issue #911,Access ticket with high priority; currently resolved.,2024-03-29,2024-04-05,heidi.ng,2024-03-29 11:49:36
912,TCK-00912,Medium,On Hold,Network,Network issue #912,Network ticket with medium priority; currently on hold.,2024-01-03,,grace.patel,2024-01-03 18:05:48
913,TCK-00913,Medium,Open,Network,Network issue #913,Network ticket with medium priority; currently open.,2024-04-18,,,2024-04-18 17:12:43
914,TCK-00914,Medium,Open,Software,Software issue #914,Software ticket with medium priority; currently open.,2024-09-06,,ivan.ali,2024-09-06 18:33:28
915,TCK-00915,High,On Hold,Network,Network issue #915,Network ticket with high priority; currently on hold.,2024-12-14,,alice.smith,2024-12-14 18:23:08
916,TCK-00916,Medium,Open,Software,Software issue #916,Software ticket with medium priority; currently open.,2024-01-14,,,2024-01-14 10:01:28
917,TCK-00917,High,Resolved,Access,Access issue #917,Access ticket with high priority; currently resolved.,2024-06-19,2024-06-24,frank.wong,2024-06-19 12:31:00
918,TCK-00918,Medium,Open,Hardware,Hardware issue #918,Hardware ticket with medium priority; currently open.,2024-02-09,,bob.jones,2024-02-09 17:23:02
919,TCK-00919,Medium,Closed,Security,Security issue #919,Security ticket with medium priority; currently closed.,2024-05-11,2024-05-25,diana.lee,2024-05-11 10:33:38
920,TCK-00920,Low,Closed,Other,Other issue #920,Other ticket with low priority; currently closed.,2024-12-05,2024-12-22,alice.smith,2024-12-05 14:17:10
921,TCK-00921,High,Resolved,Security,Security issue #921,Security ticket with high priority; currently resolved.,2024-04-25,2024-05-17,heidi.ng,2024-04-25 14:21:38
922,TCK-00922,High,Closed,Security,Security issue #922,Security ticket with high priority; currently closed.,2024-03-04,2024-03-23,judy.chen,2024-03-04 17:03:54
923,TCK-00923,Medium,Resolved,Network,Network issue #923,Network ticket with medium priority; currently resolved.,2024-11-22,2024-11-28,diana.lee,2024-11-22 12:26:16
924,TCK-00924,Medium,Open,Security,Security issue #924,Security ticket with medium priority; currently open.,2024-06-19,,,2024-06-19 18:29:52
925,TCK-00925,High,In Progress,Network,Network issue #925,Network ticket with high priority; currently in progress.,2024-12-29,,bob.jones,2024-12-29 15:00:44
926,TCK-00926,High,Resolved,Network,Network issue #926,Network ticket with high priority; currently resolved.,2024-07-28,2024-07-30,ivan.ali,2024-07-28 17:46:03
927,TCK-00927,Low,Resolved,Other,Other issue #927,Other ticket with low priority; currently resolved.,2024-08-29,2024-09-03,eve.owens,2024-08-29 18:42:16
928,TCK-00928,Medium,Open,Hardware,Hardware issue #928,Hardware ticket with medium priority; currently open.,2024-05-23,,frank.wong,2024-05-23 08:41:32
929,TCK-00929,Low,Resolved,Other,Other issue #929,Other ticket with low priority; currently resolved.,2024-07-26,2024-08-25,ivan.ali,2024-07-26 10:21:53
930,TCK-00930,Medium,Closed,Software,Software issue #930,Software ticket with medium priority; currently closed.,2024-03-05,2024-03-29,eve.owens,2024-03-05 10:50:52
931,TCK-00931,Critical,Open,Software,Software issue #931,Software ticket with critical priority; currently open.,2024-06-14,,,2024-06-14 18:36:47
932,TCK-00932,Medium,Closed,Other,Other issue #932,Other ticket with medium priority; currently closed.,2024-09-26,2024-10-16,charlie.khan,2024-09-26 16:18:55
